genome,secondary_cluster,threshold,cluster_method,comparison_algorithm,primary_cluster
TG_ID083_WG_T2_S357_metawrap_bin_reassembly_reassembled_bins_bin.2.strict.fa,195_4,0.010000000000000009,average,ANImf,195
TG_ID083_WL_T3_S182_metawrap_bin_reassembly_original_bins_bin.9.fa,195_4,0.010000000000000009,average,ANImf,195
TG_ID083_WL_T3_S182_metawrap_bin_reassembly_reassembled_bins_bin.9.permissive.fa,195_4,0.010000000000000009,average,ANImf,195
TG_ID085_WG_T2_S123_metawrap_bin_reassembly_reassembled_bins_bin.2.strict.fa,195_4,0.010000000000000009,average,ANImf,195
TG_ID087_WL_T2_S322_metawrap_bin_reassembly_reassembled_bins_bin.7.strict.fa,195_4,0.010000000000000009,average,ANImf,195
TG_ID089_WG_T3_S112_metawrap_bin_reassembly_original_bins_bin.2.fa,195_4,0.010000000000000009,average,ANImf,195
TG_ID089_WG_T4_S49_metawrap_bin_reassembly_reassembled_bins_bin.1.strict.fa,195_4,0.010000000000000009,average,ANImf,195
TG_ID093_WL_T2_S5_metawrap_bin_reassembly_reassembled_bins_bin.2.permissive.fa,195_4,0.010000000000000009,average,ANImf,195
TG_ID113_WG_T6_S100_metawrap_bin_reassembly_reassembled_bins_bin.3.strict.fa,195_4,0.010000000000000009,average,ANImf,195
WK_TG_BR_T1_merged_0AE_metawrap_bin_reassembly_original_bins_bin.12.fa,195_4,0.010000000000000009,average,ANImf,195
WK_TG_FG_T1_merged_0AE_metawrap_bin_reassembly_reassembled_bins_bin.9.permissive.fa,195_4,0.010000000000000009,average,ANImf,195
WK_TG_FL_T1_merged_0AE_metawrap_bin_reassembly_original_bins_bin.13.fa,195_4,0.010000000000000009,average,ANImf,195
WK_TG_ID056_merged_T6_metawrap_bin_reassembly_original_bins_bin.4.fa,195_4,0.010000000000000009,average,ANImf,195
WK_TG_ID061_merged_T2_metawrap_bin_reassembly_reassembled_bins_bin.2.permissive.fa,195_4,0.010000000000000009,average,ANImf,195
WK_TG_ID079_merged_T2_metawrap_bin_reassembly_reassembled_bins_bin.2.permissive.fa,195_4,0.010000000000000009,average,ANImf,195
WK_TG_ID083_merged_T2_metawrap_bin_reassembly_reassembled_bins_bin.2.strict.fa,195_4,0.010000000000000009,average,ANImf,195
WK_TG_ID083_merged_T3_metawrap_bin_reassembly_reassembled_bins_bin.8.strict.fa,195_4,0.010000000000000009,average,ANImf,195
WK_TG_ID085_merged_T2_metawrap_bin_reassembly_original_bins_bin.5.fa,195_4,0.010000000000000009,average,ANImf,195
WK_TG_ID087_merged_T2_metawrap_bin_reassembly_reassembled_bins_bin.8.strict.fa,195_4,0.010000000000000009,average,ANImf,195
WK_TG_ID089_merged_T2_metawrap_bin_reassembly_reassembled_bins_bin.3.permissive.fa,195_4,0.010000000000000009,average,ANImf,195
WK_TG_ID089_merged_T3_metawrap_bin_reassembly_original_bins_bin.1.fa,195_4,0.010000000000000009,average,ANImf,195
WK_TG_ID089_merged_T4_metawrap_bin_reassembly_original_bins_bin.5.fa,195_4,0.010000000000000009,average,ANImf,195
WK_TG_ID093_merged_T2_metawrap_bin_reassembly_reassembled_bins_bin.4.strict.fa,195_4,0.010000000000000009,average,ANImf,195
WK_TG_ID107_merged_T6_metawrap_bin_reassembly_reassembled_bins_bin.7.strict.fa,195_4,0.010000000000000009,average,ANImf,195
WK_TG_ID110_merged_T1_metawrap_bin_reassembly_reassembled_bins_bin.7.permissive.fa,195_4,0.010000000000000009,average,ANImf,195
WK_TG_ID113_merged_T6_metawrap_bin_reassembly_reassembled_bins_bin.2.permissive.fa,195_4,0.010000000000000009,average,ANImf,195
TG_ID058_WL_T3_S48_metawrap_bin_reassembly_reassembled_bins_bin.2.strict.fa,195_5,0.010000000000000009,average,ANImf,195
TG_ID058_WL_T5_S72_metawrap_bin_reassembly_reassembled_bins_bin.3.strict.fa,195_5,0.010000000000000009,average,ANImf,195
TG_ID058_WL_T6_S96_metawrap_bin_reassembly_reassembled_bins_bin.4.strict.fa,195_5,0.010000000000000009,average,ANImf,195
TG_ID083_WL_T4_S40_metawrap_bin_reassembly_original_bins_bin.1.fa,195_5,0.010000000000000009,average,ANImf,195
TG_ID085_WG_T3_S99_metawrap_bin_reassembly_original_bins_bin.2.fa,195_5,0.010000000000000009,average,ANImf,195
TG_ID085_WG_T5_S65_metawrap_bin_reassembly_reassembled_bins_bin.4.permissive.fa,195_5,0.010000000000000009,average,ANImf,195
TG_ID085_WL_T4_S42_metawrap_bin_reassembly_reassembled_bins_bin.2.permissive.fa,195_5,0.010000000000000009,average,ANImf,195
TG_ID087_WG_T3_S159_metawrap_bin_reassembly_reassembled_bins_bin.6.strict.fa,195_5,0.010000000000000009,average,ANImf,195
TG_ID087_WG_T4_S45_metawrap_bin_reassembly_reassembled_bins_bin.5.strict.fa,195_5,0.010000000000000009,average,ANImf,195
TG_ID087_WL_T5_S30_metawrap_bin_reassembly_original_bins_bin.5.fa,195_5,0.010000000000000009,average,ANImf,195
TG_ID088_WL_T4_S48_metawrap_bin_reassembly_reassembled_bins_bin.1.permissive.fa,195_5,0.010000000000000009,average,ANImf,195
TG_ID089_WG_T5_S66_metawrap_bin_reassembly_original_bins_bin.3.fa,195_5,0.010000000000000009,average,ANImf,195
TG_ID092_WG_T2_S160_metawrap_bin_reassembly_reassembled_bins_bin.1.strict.fa,195_5,0.010000000000000009,average,ANImf,195
TG_ID092_WG_T3_S58_metawrap_bin_reassembly_original_bins_bin.6.fa,195_5,0.010000000000000009,average,ANImf,195
TG_ID092_WL_T5_S94_metawrap_bin_reassembly_reassembled_bins_bin.9.permissive.fa,195_5,0.010000000000000009,average,ANImf,195
TG_ID097_WL_T4_S32_metawrap_bin_reassembly_reassembled_bins_bin.3.permissive.fa,195_5,0.010000000000000009,average,ANImf,195
TG_ID097_WL_T5_S9_metawrap_bin_reassembly_reassembled_bins_bin.8.strict.fa,195_5,0.010000000000000009,average,ANImf,195
TG_ID110_WG_T2_S167_metawrap_bin_reassembly_reassembled_bins_bin.3.permissive.fa,195_5,0.010000000000000009,average,ANImf,195
TG_ID110_WG_T5_S22_metawrap_bin_reassembly_reassembled_bins_bin.1.permissive.fa,195_5,0.010000000000000009,average,ANImf,195
TG_ID110_WL_T6_S117_metawrap_bin_reassembly_reassembled_bins_bin.5.strict.fa,195_5,0.010000000000000009,average,ANImf,195
WK022_metawrap_bin_reassembly_reassembled_bins_bin.6.strict.fa,195_5,0.010000000000000009,average,ANImf,195
WK039_metawrap_bin_reassembly_original_bins_bin.3.fa,195_5,0.010000000000000009,average,ANImf,195
WK041_metawrap_bin_reassembly_original_bins_bin.2.fa,195_5,0.010000000000000009,average,ANImf,195
WK057_metawrap_bin_reassembly_reassembled_bins_bin.3.strict.fa,195_5,0.010000000000000009,average,ANImf,195
WK_TG_ID058_merged_T3_metawrap_bin_reassembly_reassembled_bins_bin.7.permissive.fa,195_5,0.010000000000000009,average,ANImf,195
WK_TG_ID058_merged_T5_metawrap_bin_reassembly_reassembled_bins_bin.5.permissive.fa,195_5,0.010000000000000009,average,ANImf,195
WK_TG_ID058_merged_T6_metawrap_bin_reassembly_original_bins_bin.4.fa,195_5,0.010000000000000009,average,ANImf,195
WK_TG_ID083_merged_T4_metawrap_bin_reassembly_original_bins_bin.4.fa,195_5,0.010000000000000009,average,ANImf,195
WK_TG_ID085_merged_T3_metawrap_bin_reassembly_reassembled_bins_bin.6.permissive.fa,195_5,0.010000000000000009,average,ANImf,195
WK_TG_ID085_merged_T4_metawrap_bin_reassembly_reassembled_bins_bin.2.strict.fa,195_5,0.010000000000000009,average,ANImf,195
WK_TG_ID085_merged_T5_metawrap_bin_reassembly_reassembled_bins_bin.6.strict.fa,195_5,0.010000000000000009,average,ANImf,195
WK_TG_ID087_merged_T3_metawrap_bin_reassembly_reassembled_bins_bin.4.strict.fa,195_5,0.010000000000000009,average,ANImf,195
WK_TG_ID087_merged_T4_metawrap_bin_reassembly_original_bins_bin.4.fa,195_5,0.010000000000000009,average,ANImf,195
WK_TG_ID087_merged_T5_metawrap_bin_reassembly_reassembled_bins_bin.3.permissive.fa,195_5,0.010000000000000009,average,ANImf,195
WK_TG_ID088_merged_T4_metawrap_bin_reassembly_reassembled_bins_bin.4.strict.fa,195_5,0.010000000000000009,average,ANImf,195
WK_TG_ID088_merged_T5_metawrap_bin_reassembly_reassembled_bins_bin.8.strict.fa,195_5,0.010000000000000009,average,ANImf,195
WK_TG_ID089_merged_T5_metawrap_bin_reassembly_reassembled_bins_bin.4.strict.fa,195_5,0.010000000000000009,average,ANImf,195
WK_TG_ID092_merged_T2_metawrap_bin_reassembly_original_bins_bin.4.fa,195_5,0.010000000000000009,average,ANImf,195
WK_TG_ID092_merged_T3_metawrap_bin_reassembly_reassembled_bins_bin.5.permissive.fa,195_5,0.010000000000000009,average,ANImf,195
WK_TG_ID092_merged_T5_metawrap_bin_reassembly_original_bins_bin.9.fa,195_5,0.010000000000000009,average,ANImf,195
WK_TG_ID097_merged_T4_metawrap_bin_reassembly_original_bins_bin.6.fa,195_5,0.010000000000000009,average,ANImf,195
WK_TG_ID097_merged_T5_metawrap_bin_reassembly_reassembled_bins_bin.8.strict.fa,195_5,0.010000000000000009,average,ANImf,195
WK_TG_ID110_merged_T2_metawrap_bin_reassembly_reassembled_bins_bin.6.strict.fa,195_5,0.010000000000000009,average,ANImf,195
WK_TG_ID110_merged_T4_metawrap_bin_reassembly_reassembled_bins_bin.1.permissive.fa,195_5,0.010000000000000009,average,ANImf,195
WK_TG_ID110_merged_T5_metawrap_bin_reassembly_reassembled_bins_bin.1.strict.fa,195_5,0.010000000000000009,average,ANImf,195
WK_TG_ID110_merged_T6_metawrap_bin_reassembly_reassembled_bins_bin.5.permissive.fa,195_5,0.010000000000000009,average,ANImf,195
WK047_metawrap_bin_reassembly_reassembled_bins_bin.3.strict.fa,195_6,0.010000000000000009,average,ANImf,195
WK012_metawrap_bin_reassembly_reassembled_bins_bin.8.strict.fa,196_1,0.010000000000000009,average,ANImf,196
WK032_metawrap_bin_reassembly_original_bins_bin.3.fa,196_1,0.010000000000000009,average,ANImf,196
WK033_metawrap_bin_reassembly_reassembled_bins_bin.12.strict.fa,196_1,0.010000000000000009,average,ANImf,196
WK037_metawrap_bin_reassembly_reassembled_bins_bin.8.strict.fa,196_1,0.010000000000000009,average,ANImf,196
WK043_metawrap_bin_reassembly_reassembled_bins_bin.6.strict.fa,196_1,0.010000000000000009,average,ANImf,196
WK062_metawrap_bin_reassembly_original_bins_bin.8.fa,196_1,0.010000000000000009,average,ANImf,196
WK064_metawrap_bin_reassembly_original_bins_bin.6.fa,196_1,0.010000000000000009,average,ANImf,196
TG_ID110_WG_T2_S167_metawrap_bin_reassembly_original_bins_bin.2.fa,196_2,0.010000000000000009,average,ANImf,196
TG_ID110_WG_T4_S21_metawrap_bin_reassembly_reassembled_bins_bin.4.permissive.fa,196_2,0.010000000000000009,average,ANImf,196
TG_ID110_WL_T3_S26_metawrap_bin_reassembly_original_bins_bin.2.fa,196_2,0.010000000000000009,average,ANImf,196
TG_ID110_WL_T5_S28_metawrap_bin_reassembly_original_bins_bin.2.fa,196_2,0.010000000000000009,average,ANImf,196
TG_ID110_WL_T6_S117_metawrap_bin_reassembly_reassembled_bins_bin.4.strict.fa,196_2,0.010000000000000009,average,ANImf,196
WK004_metawrap_bin_reassembly_original_bins_bin.5.fa,196_2,0.010000000000000009,average,ANImf,196
WK006_metawrap_bin_reassembly_original_bins_bin.3.fa,196_2,0.010000000000000009,average,ANImf,196
WK007_metawrap_bin_reassembly_reassembled_bins_bin.4.strict.fa,196_2,0.010000000000000009,average,ANImf,196
WK009_metawrap_bin_reassembly_original_bins_bin.9.fa,196_2,0.010000000000000009,average,ANImf,196
WK010_metawrap_bin_reassembly_reassembled_bins_bin.8.strict.fa,196_2,0.010000000000000009,average,ANImf,196
WK011_metawrap_bin_reassembly_original_bins_bin.3.fa,196_2,0.010000000000000009,average,ANImf,196
WK014_metawrap_bin_reassembly_reassembled_bins_bin.6.strict.fa,196_2,0.010000000000000009,average,ANImf,196
WK016_metawrap_bin_reassembly_reassembled_bins_bin.2.permissive.fa,196_2,0.010000000000000009,average,ANImf,196
WK021_metawrap_bin_reassembly_original_bins_bin.2.fa,196_2,0.010000000000000009,average,ANImf,196
WK022_metawrap_bin_reassembly_reassembled_bins_bin.5.strict.fa,196_2,0.010000000000000009,average,ANImf,196
WK024_metawrap_bin_reassembly_original_bins_bin.2.fa,196_2,0.010000000000000009,average,ANImf,196
WK025_metawrap_bin_reassembly_reassembled_bins_bin.5.strict.fa,196_2,0.010000000000000009,average,ANImf,196
WK030_metawrap_bin_reassembly_original_bins_bin.1.fa,196_2,0.010000000000000009,average,ANImf,196
WK031_metawrap_bin_reassembly_reassembled_bins_bin.5.strict.fa,196_2,0.010000000000000009,average,ANImf,196
WK034_metawrap_bin_reassembly_original_bins_bin.6.fa,196_2,0.010000000000000009,average,ANImf,196
WK044_metawrap_bin_reassembly_reassembled_bins_bin.9.strict.fa,196_2,0.010000000000000009,average,ANImf,196
WK045_metawrap_bin_reassembly_reassembled_bins_bin.1.permissive.fa,196_2,0.010000000000000009,average,ANImf,196
WK050_metawrap_bin_reassembly_reassembled_bins_bin.13.strict.fa,196_2,0.010000000000000009,average,ANImf,196
WK051_metawrap_bin_reassembly_original_bins_bin.4.fa,196_2,0.010000000000000009,average,ANImf,196
WK054_metawrap_bin_reassembly_reassembled_bins_bin.11.strict.fa,196_2,0.010000000000000009,average,ANImf,196
WK055_metawrap_bin_reassembly_reassembled_bins_bin.1.strict.fa,196_2,0.010000000000000009,average,ANImf,196
WK056_metawrap_bin_reassembly_reassembled_bins_bin.9.strict.fa,196_2,0.010000000000000009,average,ANImf,196
WK_TG_ID110_merged_T4_metawrap_bin_reassembly_original_bins_bin.2.fa,196_2,0.010000000000000009,average,ANImf,196
WK_TG_ID110_merged_T5_metawrap_bin_reassembly_reassembled_bins_bin.3.permissive.fa,196_2,0.010000000000000009,average,ANImf,196
WK_TG_ID110_merged_T6_metawrap_bin_reassembly_reassembled_bins_bin.6.permissive.fa,196_2,0.010000000000000009,average,ANImf,196
WK015_metawrap_bin_reassembly_original_bins_bin.9.fa,196_3,0.010000000000000009,average,ANImf,196
TG_AP_T1_WL_0AE_S350_metawrap_bin_reassembly_reassembled_bins_bin.11.strict.fa,197_1,0.010000000000000009,average,ANImf,197
TG_AP_T2_WL_0AE_S303_metawrap_bin_reassembly_reassembled_bins_bin.4.permissive.fa,197_1,0.010000000000000009,average,ANImf,197
TG_AP_T2_WL_0AN_S304_metawrap_bin_reassembly_reassembled_bins_bin.4.strict.fa,197_1,0.010000000000000009,average,ANImf,197
TG_BR_T1_WL_0AE_S362_metawrap_bin_reassembly_reassembled_bins_bin.1.strict.fa,197_1,0.010000000000000009,average,ANImf,197
TG_BR_T1_WL_0AN_S363_metawrap_bin_reassembly_reassembled_bins_bin.5.permissive.fa,197_1,0.010000000000000009,average,ANImf,197
TG_BR_T2_WL_0AE_S315_metawrap_bin_reassembly_reassembled_bins_bin.11.permissive.fa,197_1,0.010000000000000009,average,ANImf,197
TG_BR_T2_WL_0AN_S316_metawrap_bin_reassembly_reassembled_bins_bin.4.permissive.fa,197_1,0.010000000000000009,average,ANImf,197
TG_FG_T1_WL_0AE_S326_metawrap_bin_reassembly_reassembled_bins_bin.6.strict.fa,197_1,0.010000000000000009,average,ANImf,197
TG_FG_T1_WL_0AN_S327_metawrap_bin_reassembly_reassembled_bins_bin.5.strict.fa,197_1,0.010000000000000009,average,ANImf,197
TG_FG_T2_WL_0AE_S374_metawrap_bin_reassembly_reassembled_bins_bin.8.strict.fa,197_1,0.010000000000000009,average,ANImf,197
TG_FG_T2_WL_0AN_S375_metawrap_bin_reassembly_reassembled_bins_bin.4.permissive.fa,197_1,0.010000000000000009,average,ANImf,197
TG_FL_T1_WL_0AE_S338_metawrap_bin_reassembly_original_bins_bin.10.fa,197_1,0.010000000000000009,average,ANImf,197
TG_FL_T1_WL_0AN_S339_metawrap_bin_reassembly_reassembled_bins_bin.4.strict.fa,197_1,0.010000000000000009,average,ANImf,197
TG_FL_T2_WL_0AE_S291_metawrap_bin_reassembly_reassembled_bins_bin.1.permissive.fa,197_1,0.010000000000000009,average,ANImf,197
TG_FL_T3_WG_0AN_S179_metawrap_bin_reassembly_reassembled_bins_bin.3.strict.fa,197_1,0.010000000000000009,average,ANImf,197
TG_ID056_WG_T1_S11_metawrap_bin_reassembly_reassembled_bins_bin.2.permissive.fa,197_1,0.010000000000000009,average,ANImf,197
TG_ID056_WG_T2_S35_metawrap_bin_reassembly_reassembled_bins_bin.4.strict.fa,197_1,0.010000000000000009,average,ANImf,197
TG_ID056_WG_T3_S59_metawrap_bin_reassembly_original_bins_bin.1.fa,197_1,0.010000000000000009,average,ANImf,197
TG_ID056_WG_T4_S33_metawrap_bin_reassembly_reassembled_bins_bin.1.permissive.fa,197_1,0.010000000000000009,average,ANImf,197
TG_ID056_WG_T6_S12_metawrap_bin_reassembly_reassembled_bins_bin.7.strict.fa,197_1,0.010000000000000009,average,ANImf,197
TG_ID056_WL_T5_S95_metawrap_bin_reassembly_reassembled_bins_bin.4.permissive.fa,197_1,0.010000000000000009,average,ANImf,197
TG_ID058_WG_T5_S60_metawrap_bin_reassembly_reassembled_bins_bin.4.permissive.fa,197_1,0.010000000000000009,average,ANImf,197
TG_ID058_WL_T1_S376_metawrap_bin_reassembly_reassembled_bins_bin.2.strict.fa,197_1,0.010000000000000009,average,ANImf,197
TG_ID058_WL_T3_S48_metawrap_bin_reassembly_reassembled_bins_bin.4.strict.fa,197_1,0.010000000000000009,average,ANImf,197
TG_ID058_WL_T4_S36_metawrap_bin_reassembly_reassembled_bins_bin.5.strict.fa,197_1,0.010000000000000009,average,ANImf,197
TG_ID058_WL_T6_S96_metawrap_bin_reassembly_reassembled_bins_bin.2.permissive.fa,197_1,0.010000000000000009,average,ANImf,197
TG_ID060_WG_T6_S121_metawrap_bin_reassembly_reassembled_bins_bin.1.permissive.fa,197_1,0.010000000000000009,average,ANImf,197
TG_ID061_WG_T1_S364_metawrap_bin_reassembly_original_bins_bin.3.fa,197_1,0.010000000000000009,average,ANImf,197
TG_ID061_WG_T3_S104_metawrap_bin_reassembly_reassembled_bins_bin.1.strict.fa,197_1,0.010000000000000009,average,ANImf,197
TG_ID061_WG_T5_S133_metawrap_bin_reassembly_reassembled_bins_bin.2.permissive.fa,197_1,0.010000000000000009,average,ANImf,197
TG_ID061_WL_T2_S309_metawrap_bin_reassembly_reassembled_bins_bin.3.strict.fa,197_1,0.010000000000000009,average,ANImf,197
TG_ID061_WL_T4_S38_metawrap_bin_reassembly_reassembled_bins_bin.4.strict.fa,197_1,0.010000000000000009,average,ANImf,197
TG_ID061_WL_T6_S169_metawrap_bin_reassembly_reassembled_bins_bin.3.permissive.fa,197_1,0.010000000000000009,average,ANImf,197
TG_ID062_WG_T2_S320_metawrap_bin_reassembly_reassembled_bins_bin.8.permissive.fa,197_1,0.010000000000000009,average,ANImf,197
TG_ID062_WG_T3_S181_metawrap_bin_reassembly_reassembled_bins_bin.3.permissive.fa,197_1,0.010000000000000009,average,ANImf,197
TG_ID062_WL_T1_S140_metawrap_bin_reassembly_reassembled_bins_bin.9.permissive.fa,197_1,0.010000000000000009,average,ANImf,197
TG_ID069_WG_T1_S105_metawrap_bin_reassembly_reassembled_bins_bin.6.permissive.fa,197_1,0.010000000000000009,average,ANImf,197
TG_ID070_WG_T2_S332_metawrap_bin_reassembly_reassembled_bins_bin.6.permissive.fa,197_1,0.010000000000000009,average,ANImf,197
TG_ID070_WG_T4_S63_metawrap_bin_reassembly_original_bins_bin.5.fa,197_1,0.010000000000000009,average,ANImf,197
TG_ID070_WL_T1_S105_metawrap_bin_reassembly_reassembled_bins_bin.3.strict.fa,197_1,0.010000000000000009,average,ANImf,197
TG_ID070_WL_T3_S333_metawrap_bin_reassembly_reassembled_bins_bin.2.permissive.fa,197_1,0.010000000000000009,average,ANImf,197
TG_ID070_WL_T5_S44_metawrap_bin_reassembly_reassembled_bins_bin.14.permissive.fa,197_1,0.010000000000000009,average,ANImf,197
TG_ID079_WG_T1_S53_metawrap_bin_reassembly_reassembled_bins_bin.2.strict.fa,197_1,0.010000000000000009,average,ANImf,197
TG_ID079_WG_T2_S128_metawrap_bin_reassembly_reassembled_bins_bin.5.permissive.fa,197_1,0.010000000000000009,average,ANImf,197
TG_ID082_WG_T1_S330_metawrap_bin_reassembly_reassembled_bins_bin.1.permissive.fa,197_1,0.010000000000000009,average,ANImf,197
TG_ID082_WG_T2_S344_metawrap_bin_reassembly_reassembled_bins_bin.1.strict.fa,197_1,0.010000000000000009,average,ANImf,197
TG_ID083_WG_T2_S357_metawrap_bin_reassembly_original_bins_bin.1.fa,197_1,0.010000000000000009,average,ANImf,197
TG_ID083_WG_T3_S170_metawrap_bin_reassembly_reassembled_bins_bin.3.strict.fa,197_1,0.010000000000000009,average,ANImf,197
TG_ID083_WL_T1_S317_metawrap_bin_reassembly_reassembled_bins_bin.5.strict.fa,197_1,0.010000000000000009,average,ANImf,197
TG_ID084_WG_T1_S354_metawrap_bin_reassembly_reassembled_bins_bin.3.permissive.fa,197_1,0.010000000000000009,average,ANImf,197
TG_ID085_WG_T1_S366_metawrap_bin_reassembly_reassembled_bins_bin.3.strict.fa,197_1,0.010000000000000009,average,ANImf,197
TG_ID085_WL_T2_S298_metawrap_bin_reassembly_reassembled_bins_bin.7.permissive.fa,197_1,0.010000000000000009,average,ANImf,197
TG_ID085_WL_T3_S111_metawrap_bin_reassembly_original_bins_bin.9.fa,197_1,0.010000000000000009,average,ANImf,197
TG_ID085_WL_T5_S77_metawrap_bin_reassembly_original_bins_bin.2.fa,197_1,0.010000000000000009,average,ANImf,197
TG_ID086_WG_T1_S378_metawrap_bin_reassembly_reassembled_bins_bin.6.permissive.fa,197_1,0.010000000000000009,average,ANImf,197
TG_ID086_WG_T3_S135_metawrap_bin_reassembly_reassembled_bins_bin.19.strict.fa,197_1,0.010000000000000009,average,ANImf,197
TG_ID086_WG_T4_S43_metawrap_bin_reassembly_reassembled_bins_bin.2.permissive.fa,197_1,0.010000000000000009,average,ANImf,197
TG_ID086_WG_T5_S89_metawrap_bin_reassembly_reassembled_bins_bin.5.strict.fa,197_1,0.010000000000000009,average,ANImf,197
TG_ID086_WL_T2_S310_metawrap_bin_reassembly_reassembled_bins_bin.7.strict.fa,197_1,0.010000000000000009,average,ANImf,197
